2020-11-20 14:19:31,086 [DefaultMetadataResolver-8-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/2.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:31,092 [DefaultMetadataResolver-8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/2.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:31,457 [DefaultMetadataResolver-8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/2.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:31,773 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/2.0.0-SNAPSHOT/spring-cloud-circuitbreaker-dependencies-2.0.0-20201119.164249-456.pom
2020-11-20 14:19:32,122 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/2.0.0-SNAPSHOT/spring-cloud-circuitbreaker-dependencies-2.0.0-20201119.164249-456.pom
2020-11-20 14:19:32,513 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/github/resilience4j/resilience4j-bom/1.6.1/resilience4j-bom-1.6.1.pom
2020-11-20 14:19:32,816 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/io/github/resilience4j/resilience4j-bom/1.6.1/resilience4j-bom-1.6.1.pom
2020-11-20 14:19:33,714 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/github/resilience4j/resilience4j-bom/1.6.1/resilience4j-bom-1.6.1.pom
2020-11-20 14:19:34,051 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/github/resilience4j/resilience4j-bom/1.6.1/resilience4j-bom-1.6.1.pom
2020-11-20 14:19:34,372 [DefaultMetadataResolver-9-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:34,383 [DefaultMetadataResolver-9-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:34,731 [DefaultMetadataResolver-9-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:35,063 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/3.0.0-SNAPSHOT/spring-cloud-config-dependencies-3.0.0-20201119.210009-473.pom
2020-11-20 14:19:35,414 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-config-dependencies/3.0.0-SNAPSHOT/spring-cloud-config-dependencies-3.0.0-20201119.210009-473.pom
2020-11-20 14:19:35,773 [DefaultMetadataResolver-10-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/3.1.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:35,779 [DefaultMetadataResolver-10-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.1.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:36,105 [DefaultMetadataResolver-10-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.1.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:36,439 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.1.0-SNAPSHOT/spring-cloud-function-dependencies-3.1.0-20201120.030407-279.pom
2020-11-20 14:19:36,781 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-function-dependencies/3.1.0-SNAPSHOT/spring-cloud-function-dependencies-3.1.0-20201120.030407-279.pom
2020-11-20 14:19:37,128 [DefaultMetadataResolver-11-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:37,133 [DefaultMetadataResolver-11-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:37,472 [DefaultMetadataResolver-11-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:37,807 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.0.0-SNAPSHOT/spring-cloud-gateway-dependencies-3.0.0-20201119.190207-463.pom
2020-11-20 14:19:38,136 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-gateway-dependencies/3.0.0-SNAPSHOT/spring-cloud-gateway-dependencies-3.0.0-20201119.190207-463.pom
2020-11-20 14:19:39,747 [DefaultMetadataResolver-12-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:39,753 [DefaultMetadataResolver-12-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:40,076 [DefaultMetadataResolver-12-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:40,384 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/3.0.0-SNAPSHOT/spring-cloud-consul-dependencies-3.0.0-20201120.044017-472.pom
2020-11-20 14:19:40,708 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-consul-dependencies/3.0.0-SNAPSHOT/spring-cloud-consul-dependencies-3.0.0-20201120.044017-472.pom
2020-11-20 14:19:41,060 [DefaultMetadataResolver-13-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:41,060 [DefaultMetadataResolver-13-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:41,429 [DefaultMetadataResolver-13-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.0.0-SNAPSHOT/maven-metadata.xml
2020-11-20 14:19:46,765 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.0.0-SNAPSHOT/spring-cloud-sleuth-dependencies-3.0.0-20201120.053303-535.pom
2020-11-20 14:19:47,112 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/3.0.0-SNAPSHOT/spring-cloud-sleuth-dependencies-3.0.0-20201120.053303-535.pom
2020-11-20 14:19:47,471 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/zipkin/brave/brave-bom/5.13.1/brave-bom-5.13.1.pom
2020-11-20 14:19:47,770 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/io/zipkin/brave/brave-bom/5.13.1/brave-bom-5.13.1.pom
2020-11-20 14:19:47,916 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.13.1/brave-bom-5.13.1.pom
2020-11-20 14:19:48,071 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.13.1/brave-bom-5.13.1.pom
2020-11-20 14:19:50,042 [Worker-0: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/zipkin/reporter2/zipkin-reporter-bom/2.16.0/zipkin-reporter-bom-2.16.0.pom
